instant,dteday,season,yr,mnth,hr,holiday,weather,temp,humidity,windspeed,weekdayname,workday,usertype,numrentals
10276,3/9/2012,winter,2012,3,5,no,light rain,26.8,66,19,Friday,yes,casual,2
10276,3/9/2012,winter,2012,3,5,no,light rain,26.8,66,19,Friday,yes,registered,27
10277,3/9/2012,winter,2012,3,6,no,misty,26.8,50,24,Friday,yes,casual,2
10277,3/9/2012,winter,2012,3,6,no,misty,26.8,50,24,Friday,yes,registered,83
10278,3/9/2012,winter,2012,3,7,no,misty,25.9,40,20,Friday,yes,casual,6
10278,3/9/2012,winter,2012,3,7,no,misty,25.9,40,20,Friday,yes,registered,262
10279,3/9/2012,winter,2012,3,8,no,misty,24,42,35,Friday,yes,casual,17
10279,3/9/2012,winter,2012,3,8,no,misty,24,42,35,Friday,yes,registered,484
10280,3/9/2012,winter,2012,3,9,no,misty,24,42,35,Friday,yes,casual,17
10280,3/9/2012,winter,2012,3,9,no,misty,24,42,35,Friday,yes,registered,267
10281,3/9/2012,winter,2012,3,10,no,misty,24,36,33,Friday,yes,casual,14
10281,3/9/2012,winter,2012,3,10,no,misty,24,36,33,Friday,yes,registered,145
10282,3/9/2012,winter,2012,3,11,no,misty,24.9,34,24,Friday,yes,casual,17
10282,3/9/2012,winter,2012,3,11,no,misty,24.9,34,24,Friday,yes,registered,170
10283,3/9/2012,winter,2012,3,12,no,clear,24.9,34,28,Friday,yes,casual,27
10283,3/9/2012,winter,2012,3,12,no,clear,24.9,34,28,Friday,yes,registered,174
10284,3/9/2012,winter,2012,3,13,no,misty,25.9,29,26,Friday,yes,casual,49
10284,3/9/2012,winter,2012,3,13,no,misty,25.9,29,26,Friday,yes,registered,175
10285,3/9/2012,winter,2012,3,14,no,clear,27.7,28,31,Friday,yes,casual,49
10285,3/9/2012,winter,2012,3,14,no,clear,27.7,28,31,Friday,yes,registered,129
10286,3/9/2012,winter,2012,3,15,no,clear,29.6,24,17,Friday,yes,casual,50
10286,3/9/2012,winter,2012,3,15,no,clear,29.6,24,17,Friday,yes,registered,188
10287,3/9/2012,winter,2012,3,16,no,clear,30.6,23,28,Friday,yes,casual,51
10287,3/9/2012,winter,2012,3,16,no,clear,30.6,23,28,Friday,yes,registered,292
10288,3/9/2012,winter,2012,3,17,no,clear,29.6,24,26,Friday,yes,casual,68
10288,3/9/2012,winter,2012,3,17,no,clear,29.6,24,26,Friday,yes,registered,498
10289,3/9/2012,winter,2012,3,18,no,clear,28.7,26,35,Friday,yes,casual,30
10289,3/9/2012,winter,2012,3,18,no,clear,28.7,26,35,Friday,yes,registered,440
10290,3/9/2012,winter,2012,3,19,no,clear,27.7,28,41,Friday,yes,casual,12
10290,3/9/2012,winter,2012,3,19,no,clear,27.7,28,41,Friday,yes,registered,232
10291,3/9/2012,winter,2012,3,20,no,clear,25.9,32,24,Friday,yes,casual,3
10291,3/9/2012,winter,2012,3,20,no,clear,25.9,32,24,Friday,yes,registered,156
10292,3/9/2012,winter,2012,3,21,no,clear,24.9,34,22,Friday,yes,casual,8
10292,3/9/2012,winter,2012,3,21,no,clear,24.9,34,22,Friday,yes,registered,133
10293,3/9/2012,winter,2012,3,22,no,clear,24,31,33,Friday,yes,casual,7
10293,3/9/2012,winter,2012,3,22,no,clear,24,31,33,Friday,yes,registered,100
10294,3/9/2012,winter,2012,3,23,no,clear,23,33,20,Friday,yes,casual,9
10294,3/9/2012,winter,2012,3,23,no,clear,23,33,20,Friday,yes,registered,77
10295,3/10/2012,winter,2012,3,0,no,clear,22.1,36,24,Saturday,no,casual,9
10295,3/10/2012,winter,2012,3,0,no,clear,22.1,36,24,Saturday,no,registered,68
10296,3/10/2012,winter,2012,3,1,no,clear,22.1,36,17,Saturday,no,casual,1
10296,3/10/2012,winter,2012,3,1,no,clear,22.1,36,17,Saturday,no,registered,50
10297,3/10/2012,winter,2012,3,2,no,clear,20.2,41,17,Saturday,no,casual,12
10297,3/10/2012,winter,2012,3,2,no,clear,20.2,41,17,Saturday,no,registered,30
10298,3/10/2012,winter,2012,3,3,no,clear,20.2,41,20,Saturday,no,casual,0
10298,3/10/2012,winter,2012,3,3,no,clear,20.2,41,20,Saturday,no,registered,16
10299,3/10/2012,winter,2012,3,4,no,clear,19.3,41,24,Saturday,no,casual,1
10299,3/10/2012,winter,2012,3,4,no,clear,19.3,41,24,Saturday,no,registered,3
10300,3/10/2012,winter,2012,3,5,no,clear,18.3,42,19,Saturday,no,casual,3
10300,3/10/2012,winter,2012,3,5,no,clear,18.3,42,19,Saturday,no,registered,7
10301,3/10/2012,winter,2012,3,6,no,clear,18.3,44,19,Saturday,no,casual,1
10301,3/10/2012,winter,2012,3,6,no,clear,18.3,44,19,Saturday,no,registered,11
10302,3/10/2012,winter,2012,3,7,no,clear,18.3,44,17,Saturday,no,casual,4
10302,3/10/2012,winter,2012,3,7,no,clear,18.3,44,17,Saturday,no,registered,36
10303,3/10/2012,winter,2012,3,8,no,clear,18.3,44,20,Saturday,no,casual,15
10303,3/10/2012,winter,2012,3,8,no,clear,18.3,44,20,Saturday,no,registered,96
10304,3/10/2012,winter,2012,3,9,no,clear,19.3,41,22,Saturday,no,casual,21
10304,3/10/2012,winter,2012,3,9,no,clear,19.3,41,22,Saturday,no,registered,127
10305,3/10/2012,winter,2012,3,10,no,clear,20.2,35,28,Saturday,no,casual,47
10305,3/10/2012,winter,2012,3,10,no,clear,20.2,35,28,Saturday,no,registered,176
10306,3/10/2012,winter,2012,3,11,no,clear,22.1,33,22,Saturday,no,casual,56
10306,3/10/2012,winter,2012,3,11,no,clear,22.1,33,22,Saturday,no,registered,218
10307,3/10/2012,winter,2012,3,12,no,clear,22.1,33,22,Saturday,no,casual,88
10307,3/10/2012,winter,2012,3,12,no,clear,22.1,33,22,Saturday,no,registered,241
10308,3/10/2012,winter,2012,3,13,no,clear,23,29,19,Saturday,no,casual,89
10308,3/10/2012,winter,2012,3,13,no,clear,23,29,19,Saturday,no,registered,268
10309,3/10/2012,winter,2012,3,14,no,clear,24,27,19,Saturday,no,casual,117
10309,3/10/2012,winter,2012,3,14,no,clear,24,27,19,Saturday,no,registered,262
10310,3/10/2012,winter,2012,3,15,no,clear,24,25,0,Saturday,no,casual,132
10310,3/10/2012,winter,2012,3,15,no,clear,24,25,0,Saturday,no,registered,274
10311,3/10/2012,winter,2012,3,16,no,clear,24.9,23,0,Saturday,no,casual,115
10311,3/10/2012,winter,2012,3,16,no,clear,24.9,23,0,Saturday,no,registered,275
10312,3/10/2012,winter,2012,3,17,no,clear,24.9,23,0,Saturday,no,casual,104
10312,3/10/2012,winter,2012,3,17,no,clear,24.9,23,0,Saturday,no,registered,250
10313,3/10/2012,winter,2012,3,18,no,clear,24.9,21,6,Saturday,no,casual,67
10313,3/10/2012,winter,2012,3,18,no,clear,24.9,21,6,Saturday,no,registered,230
10314,3/10/2012,winter,2012,3,19,no,clear,24,25,0,Saturday,no,casual,25
10314,3/10/2012,winter,2012,3,19,no,clear,24,25,0,Saturday,no,registered,159
10315,3/10/2012,winter,2012,3,20,no,clear,23,33,9,Saturday,no,casual,20
10315,3/10/2012,winter,2012,3,20,no,clear,23,33,9,Saturday,no,registered,101
10316,3/10/2012,winter,2012,3,21,no,clear,22.1,39,15,Saturday,no,casual,16
10316,3/10/2012,winter,2012,3,21,no,clear,22.1,39,15,Saturday,no,registered,94
10317,3/10/2012,winter,2012,3,22,no,clear,20.2,44,11,Saturday,no,casual,19
10317,3/10/2012,winter,2012,3,22,no,clear,20.2,44,11,Saturday,no,registered,81
10318,3/10/2012,winter,2012,3,23,no,clear,20.2,41,13,Saturday,no,casual,6
10318,3/10/2012,winter,2012,3,23,no,clear,20.2,41,13,Saturday,no,registered,77
10319,3/11/2012,winter,2012,3,0,no,clear,20.2,44,6,Sunday,no,casual,7
10319,3/11/2012,winter,2012,3,0,no,clear,20.2,44,6,Sunday,no,registered,62
10320,3/11/2012,winter,2012,3,1,no,clear,19.3,52,11,Sunday,no,casual,4
10320,3/11/2012,winter,2012,3,1,no,clear,19.3,52,11,Sunday,no,registered,57
10321,3/11/2012,winter,2012,3,3,no,clear,19.3,60,9,Sunday,no,casual,15
10321,3/11/2012,winter,2012,3,3,no,clear,19.3,60,9,Sunday,no,registered,51
10322,3/11/2012,winter,2012,3,4,no,clear,19.3,60,9,Sunday,no,casual,7
10322,3/11/2012,winter,2012,3,4,no,clear,19.3,60,9,Sunday,no,registered,15
10323,3/11/2012,winter,2012,3,5,no,clear,19.3,60,11,Sunday,no,casual,2
10323,3/11/2012,winter,2012,3,5,no,clear,19.3,60,11,Sunday,no,registered,5
10324,3/11/2012,winter,2012,3,6,no,clear,19.3,70,11,Sunday,no,casual,2
10324,3/11/2012,winter,2012,3,6,no,clear,19.3,70,11,Sunday,no,registered,8
10325,3/11/2012,winter,2012,3,7,no,clear,18.3,69,9,Sunday,no,casual,2
10325,3/11/2012,winter,2012,3,7,no,clear,18.3,69,9,Sunday,no,registered,15
10326,3/11/2012,winter,2012,3,8,no,clear,18.3,69,9,Sunday,no,casual,4
10326,3/11/2012,winter,2012,3,8,no,clear,18.3,69,9,Sunday,no,registered,68
10327,3/11/2012,winter,2012,3,9,no,clear,20.2,60,15,Sunday,no,casual,20
10327,3/11/2012,winter,2012,3,9,no,clear,20.2,60,15,Sunday,no,registered,70
10328,3/11/2012,winter,2012,3,10,no,clear,23,49,19,Sunday,no,casual,71
10328,3/11/2012,winter,2012,3,10,no,clear,23,49,19,Sunday,no,registered,147
10329,3/11/2012,winter,2012,3,11,no,clear,24.9,43,19,Sunday,no,casual,90
10329,3/11/2012,winter,2012,3,11,no,clear,24.9,43,19,Sunday,no,registered,209
10330,3/11/2012,winter,2012,3,12,no,clear,26.8,37,20,Sunday,no,casual,146
10330,3/11/2012,winter,2012,3,12,no,clear,26.8,37,20,Sunday,no,registered,264
10331,3/11/2012,winter,2012,3,13,no,clear,27.7,41,20,Sunday,no,casual,176
10331,3/11/2012,winter,2012,3,13,no,clear,27.7,41,20,Sunday,no,registered,288
10332,3/11/2012,winter,2012,3,14,no,clear,29.6,31,19,Sunday,no,casual,212
10332,3/11/2012,winter,2012,3,14,no,clear,29.6,31,19,Sunday,no,registered,289
10333,3/11/2012,winter,2012,3,15,no,clear,31.5,29,20,Sunday,no,casual,201
10333,3/11/2012,winter,2012,3,15,no,clear,31.5,29,20,Sunday,no,registered,286
10334,3/11/2012,winter,2012,3,16,no,clear,31.5,31,24,Sunday,no,casual,208
10334,3/11/2012,winter,2012,3,16,no,clear,31.5,31,24,Sunday,no,registered,301
10335,3/11/2012,winter,2012,3,17,no,clear,32.4,27,20,Sunday,no,casual,199
10335,3/11/2012,winter,2012,3,17,no,clear,32.4,27,20,Sunday,no,registered,299
10336,3/11/2012,winter,2012,3,18,no,clear,32.4,29,19,Sunday,no,casual,133
10336,3/11/2012,winter,2012,3,18,no,clear,32.4,29,19,Sunday,no,registered,256
10337,3/11/2012,winter,2012,3,19,no,clear,31.5,31,19,Sunday,no,casual,55
10337,3/11/2012,winter,2012,3,19,no,clear,31.5,31,19,Sunday,no,registered,203
10338,3/11/2012,winter,2012,3,20,no,clear,28.7,47,15,Sunday,no,casual,42
10338,3/11/2012,winter,2012,3,20,no,clear,28.7,47,15,Sunday,no,registered,129
10339,3/11/2012,winter,2012,3,21,no,clear,27.7,54,15,Sunday,no,casual,37
10339,3/11/2012,winter,2012,3,21,no,clear,27.7,54,15,Sunday,no,registered,110
10340,3/11/2012,winter,2012,3,22,no,clear,26.8,54,13,Sunday,no,casual,13
10340,3/11/2012,winter,2012,3,22,no,clear,26.8,54,13,Sunday,no,registered,81
10341,3/11/2012,winter,2012,3,23,no,clear,26.8,50,11,Sunday,no,casual,12
10341,3/11/2012,winter,2012,3,23,no,clear,26.8,50,11,Sunday,no,registered,40
10342,3/12/2012,winter,2012,3,0,no,clear,25.9,54,13,Monday,yes,casual,4
10342,3/12/2012,winter,2012,3,0,no,clear,25.9,54,13,Monday,yes,registered,20
10343,3/12/2012,winter,2012,3,1,no,clear,25.9,50,9,Monday,yes,casual,1
10343,3/12/2012,winter,2012,3,1,no,clear,25.9,50,9,Monday,yes,registered,9
10344,3/12/2012,winter,2012,3,2,no,clear,25.9,54,7,Monday,yes,casual,4
10344,3/12/2012,winter,2012,3,2,no,clear,25.9,54,7,Monday,yes,registered,5
10345,3/12/2012,winter,2012,3,3,no,clear,24.9,50,9,Monday,yes,casual,0
10345,3/12/2012,winter,2012,3,3,no,clear,24.9,50,9,Monday,yes,registered,2
10346,3/12/2012,winter,2012,3,4,no,clear,24,61,13,Monday,yes,casual,0
10346,3/12/2012,winter,2012,3,4,no,clear,24,61,13,Monday,yes,registered,3
10347,3/12/2012,winter,2012,3,5,no,clear,24,61,13,Monday,yes,casual,1
10347,3/12/2012,winter,2012,3,5,no,clear,24,61,13,Monday,yes,registered,15
10348,3/12/2012,winter,2012,3,6,no,clear,24,57,7,Monday,yes,casual,2
10348,3/12/2012,winter,2012,3,6,no,clear,24,57,7,Monday,yes,registered,86
10349,3/12/2012,winter,2012,3,7,no,clear,24,53,7,Monday,yes,casual,9
10349,3/12/2012,winter,2012,3,7,no,clear,24,53,7,Monday,yes,registered,259
10350,3/12/2012,winter,2012,3,8,no,clear,24,61,9,Monday,yes,casual,17
10350,3/12/2012,winter,2012,3,8,no,clear,24,61,9,Monday,yes,registered,547
10351,3/12/2012,winter,2012,3,9,no,clear,25.9,54,11,Monday,yes,casual,21
10351,3/12/2012,winter,2012,3,9,no,clear,25.9,54,11,Monday,yes,registered,260
10352,3/12/2012,winter,2012,3,10,no,clear,26.8,50,15,Monday,yes,casual,39
10352,3/12/2012,winter,2012,3,10,no,clear,26.8,50,15,Monday,yes,registered,98
10353,3/12/2012,winter,2012,3,11,no,clear,28.7,44,15,Monday,yes,casual,39
10353,3/12/2012,winter,2012,3,11,no,clear,28.7,44,15,Monday,yes,registered,111
10354,3/12/2012,winter,2012,3,12,no,clear,30.6,39,15,Monday,yes,casual,59
10354,3/12/2012,winter,2012,3,12,no,clear,30.6,39,15,Monday,yes,registered,162
10355,3/12/2012,winter,2012,3,13,no,misty,33.4,32,17,Monday,yes,casual,74
10355,3/12/2012,winter,2012,3,13,no,misty,33.4,32,17,Monday,yes,registered,176
10356,3/12/2012,winter,2012,3,14,no,misty,35.3,32,19,Monday,yes,casual,76
10356,3/12/2012,winter,2012,3,14,no,misty,35.3,32,19,Monday,yes,registered,145
10357,3/12/2012,winter,2012,3,15,no,clear,34.3,40,9,Monday,yes,casual,74
10357,3/12/2012,winter,2012,3,15,no,clear,34.3,40,9,Monday,yes,registered,159
10358,3/12/2012,winter,2012,3,16,no,clear,37.1,35,30,Monday,yes,casual,77
10358,3/12/2012,winter,2012,3,16,no,clear,37.1,35,30,Monday,yes,registered,255
10359,3/12/2012,winter,2012,3,17,no,misty,37.1,38,28,Monday,yes,casual,87
10359,3/12/2012,winter,2012,3,17,no,misty,37.1,38,28,Monday,yes,registered,557
10360,3/12/2012,winter,2012,3,18,no,misty,36.2,43,13,Monday,yes,casual,89
10360,3/12/2012,winter,2012,3,18,no,misty,36.2,43,13,Monday,yes,registered,623
10361,3/12/2012,winter,2012,3,19,no,misty,34.3,49,15,Monday,yes,casual,67
10361,3/12/2012,winter,2012,3,19,no,misty,34.3,49,15,Monday,yes,registered,379
10362,3/12/2012,winter,2012,3,20,no,misty,34.3,49,15,Monday,yes,casual,49
10362,3/12/2012,winter,2012,3,20,no,misty,34.3,49,15,Monday,yes,registered,237
10363,3/12/2012,winter,2012,3,21,no,misty,33.4,56,15,Monday,yes,casual,22
10363,3/12/2012,winter,2012,3,21,no,misty,33.4,56,15,Monday,yes,registered,183
10364,3/12/2012,winter,2012,3,22,no,misty,34.3,56,15,Monday,yes,casual,17
10364,3/12/2012,winter,2012,3,22,no,misty,34.3,56,15,Monday,yes,registered,116
10365,3/12/2012,winter,2012,3,23,no,clear,34.3,56,15,Monday,yes,casual,10
10365,3/12/2012,winter,2012,3,23,no,clear,34.3,56,15,Monday,yes,registered,53
10366,3/13/2012,winter,2012,3,0,no,misty,34.3,52,13,Tuesday,yes,casual,5
10366,3/13/2012,winter,2012,3,0,no,misty,34.3,52,13,Tuesday,yes,registered,21
10367,3/13/2012,winter,2012,3,1,no,misty,32.4,59,15,Tuesday,yes,casual,2
10367,3/13/2012,winter,2012,3,1,no,misty,32.4,59,15,Tuesday,yes,registered,14
10368,3/13/2012,winter,2012,3,2,no,light rain,32.4,72,20,Tuesday,yes,casual,0
10368,3/13/2012,winter,2012,3,2,no,light rain,32.4,72,20,Tuesday,yes,registered,1
10369,3/13/2012,winter,2012,3,3,no,light rain,32.4,72,20,Tuesday,yes,casual,0
10369,3/13/2012,winter,2012,3,3,no,light rain,32.4,72,20,Tuesday,yes,registered,2
10370,3/13/2012,winter,2012,3,4,no,misty,29.6,82,13,Tuesday,yes,casual,0
10370,3/13/2012,winter,2012,3,4,no,misty,29.6,82,13,Tuesday,yes,registered,1
10371,3/13/2012,winter,2012,3,5,no,misty,29.6,82,13,Tuesday,yes,casual,0
10371,3/13/2012,winter,2012,3,5,no,misty,29.6,82,13,Tuesday,yes,registered,24
10372,3/13/2012,winter,2012,3,6,no,light rain,29.6,82,13,Tuesday,yes,casual,5
10372,3/13/2012,winter,2012,3,6,no,light rain,29.6,82,13,Tuesday,yes,registered,108
10373,3/13/2012,winter,2012,3,7,no,misty,29.6,82,19,Tuesday,yes,casual,16
10373,3/13/2012,winter,2012,3,7,no,misty,29.6,82,19,Tuesday,yes,registered,292
10374,3/13/2012,winter,2012,3,8,no,clear,29.6,82,19,Tuesday,yes,casual,22
10374,3/13/2012,winter,2012,3,8,no,clear,29.6,82,19,Tuesday,yes,registered,571
10375,3/13/2012,winter,2012,3,9,no,clear,30.6,82,19,Tuesday,yes,casual,18
10375,3/13/2012,winter,2012,3,9,no,clear,30.6,82,19,Tuesday,yes,registered,324
10376,3/13/2012,winter,2012,3,10,no,clear,32.4,77,15,Tuesday,yes,casual,28
10376,3/13/2012,winter,2012,3,10,no,clear,32.4,77,15,Tuesday,yes,registered,115
10377,3/13/2012,winter,2012,3,11,no,clear,33.4,73,19,Tuesday,yes,casual,64
10377,3/13/2012,winter,2012,3,11,no,clear,33.4,73,19,Tuesday,yes,registered,155
10378,3/13/2012,winter,2012,3,12,no,clear,36.2,60,19,Tuesday,yes,casual,47
10378,3/13/2012,winter,2012,3,12,no,clear,36.2,60,19,Tuesday,yes,registered,197
10379,3/13/2012,winter,2012,3,13,no,clear,36.2,60,26,Tuesday,yes,casual,53
10379,3/13/2012,winter,2012,3,13,no,clear,36.2,60,26,Tuesday,yes,registered,180
10380,3/13/2012,winter,2012,3,14,no,clear,38.1,53,22,Tuesday,yes,casual,52
10380,3/13/2012,winter,2012,3,14,no,clear,38.1,53,22,Tuesday,yes,registered,160
10381,3/13/2012,winter,2012,3,15,no,clear,40.9,39,15,Tuesday,yes,casual,68
10381,3/13/2012,winter,2012,3,15,no,clear,40.9,39,15,Tuesday,yes,registered,196
10382,3/13/2012,winter,2012,3,16,no,clear,41.8,34,26,Tuesday,yes,casual,53
10382,3/13/2012,winter,2012,3,16,no,clear,41.8,34,26,Tuesday,yes,registered,312
10383,3/13/2012,winter,2012,3,17,no,clear,40.9,37,7,Tuesday,yes,casual,62
10383,3/13/2012,winter,2012,3,17,no,clear,40.9,37,7,Tuesday,yes,registered,614
10384,3/13/2012,winter,2012,3,18,no,clear,40.9,34,20,Tuesday,yes,casual,96
10384,3/13/2012,winter,2012,3,18,no,clear,40.9,34,20,Tuesday,yes,registered,638
10385,3/13/2012,winter,2012,3,19,no,clear,38.1,47,15,Tuesday,yes,casual,50
10385,3/13/2012,winter,2012,3,19,no,clear,38.1,47,15,Tuesday,yes,registered,429
10386,3/13/2012,winter,2012,3,20,no,clear,36.2,49,11,Tuesday,yes,casual,45
10386,3/13/2012,winter,2012,3,20,no,clear,36.2,49,11,Tuesday,yes,registered,306
10387,3/13/2012,winter,2012,3,21,no,clear,35.3,56,7,Tuesday,yes,casual,44
10387,3/13/2012,winter,2012,3,21,no,clear,35.3,56,7,Tuesday,yes,registered,200
10388,3/13/2012,winter,2012,3,22,no,clear,34.3,60,6,Tuesday,yes,casual,24
10388,3/13/2012,winter,2012,3,22,no,clear,34.3,60,6,Tuesday,yes,registered,146
10389,3/13/2012,winter,2012,3,23,no,clear,34.3,56,9,Tuesday,yes,casual,8
10389,3/13/2012,winter,2012,3,23,no,clear,34.3,56,9,Tuesday,yes,registered,79
10390,3/14/2012,winter,2012,3,0,no,clear,33.4,60,7,Wednesday,yes,casual,5
10390,3/14/2012,winter,2012,3,0,no,clear,33.4,60,7,Wednesday,yes,registered,34
10391,3/14/2012,winter,2012,3,1,no,clear,32.4,63,6,Wednesday,yes,casual,2
10391,3/14/2012,winter,2012,3,1,no,clear,32.4,63,6,Wednesday,yes,registered,25
10392,3/14/2012,winter,2012,3,2,no,clear,31.5,68,13,Wednesday,yes,casual,0
10392,3/14/2012,winter,2012,3,2,no,clear,31.5,68,13,Wednesday,yes,registered,2
10393,3/14/2012,winter,2012,3,3,no,clear,30.6,72,13,Wednesday,yes,casual,1
10393,3/14/2012,winter,2012,3,3,no,clear,30.6,72,13,Wednesday,yes,registered,3
10394,3/14/2012,winter,2012,3,4,no,clear,30.6,67,6,Wednesday,yes,casual,1
10394,3/14/2012,winter,2012,3,4,no,clear,30.6,67,6,Wednesday,yes,registered,4
10395,3/14/2012,winter,2012,3,5,no,clear,28.7,82,9,Wednesday,yes,casual,2
10395,3/14/2012,winter,2012,3,5,no,clear,28.7,82,9,Wednesday,yes,registered,25
10396,3/14/2012,winter,2012,3,6,no,clear,28.7,82,6,Wednesday,yes,casual,1
10396,3/14/2012,winter,2012,3,6,no,clear,28.7,82,6,Wednesday,yes,registered,120
10397,3/14/2012,winter,2012,3,7,no,clear,28.7,82,7,Wednesday,yes,casual,20
10397,3/14/2012,winter,2012,3,7,no,clear,28.7,82,7,Wednesday,yes,registered,348
10398,3/14/2012,winter,2012,3,8,no,clear,28.7,82,0,Wednesday,yes,casual,34
10398,3/14/2012,winter,2012,3,8,no,clear,28.7,82,0,Wednesday,yes,registered,628
10399,3/14/2012,winter,2012,3,9,no,clear,32.4,68,0,Wednesday,yes,casual,26
10399,3/14/2012,winter,2012,3,9,no,clear,32.4,68,0,Wednesday,yes,registered,325
10400,3/14/2012,winter,2012,3,10,no,clear,34.3,56,7,Wednesday,yes,casual,38
10400,3/14/2012,winter,2012,3,10,no,clear,34.3,56,7,Wednesday,yes,registered,150
10401,3/14/2012,winter,2012,3,11,no,misty,37.1,41,11,Wednesday,yes,casual,65
10401,3/14/2012,winter,2012,3,11,no,misty,37.1,41,11,Wednesday,yes,registered,155
10402,3/14/2012,winter,2012,3,12,no,misty,38.1,29,0,Wednesday,yes,casual,55
10402,3/14/2012,winter,2012,3,12,no,misty,38.1,29,0,Wednesday,yes,registered,212
10403,3/14/2012,winter,2012,3,13,no,clear,39,27,15,Wednesday,yes,casual,57
10403,3/14/2012,winter,2012,3,13,no,clear,39,27,15,Wednesday,yes,registered,197
10404,3/14/2012,winter,2012,3,14,no,clear,40.9,23,22,Wednesday,yes,casual,61
10404,3/14/2012,winter,2012,3,14,no,clear,40.9,23,22,Wednesday,yes,registered,163
10405,3/14/2012,winter,2012,3,15,no,clear,40.9,24,0,Wednesday,yes,casual,86
10405,3/14/2012,winter,2012,3,15,no,clear,40.9,24,0,Wednesday,yes,registered,197
10406,3/14/2012,winter,2012,3,16,no,clear,41.8,25,13,Wednesday,yes,casual,78
10406,3/14/2012,winter,2012,3,16,no,clear,41.8,25,13,Wednesday,yes,registered,278
10407,3/14/2012,winter,2012,3,17,no,clear,40.9,28,6,Wednesday,yes,casual,140
10407,3/14/2012,winter,2012,3,17,no,clear,40.9,28,6,Wednesday,yes,registered,642
10408,3/14/2012,winter,2012,3,18,no,clear,40.9,32,0,Wednesday,yes,casual,102
10408,3/14/2012,winter,2012,3,18,no,clear,40.9,32,0,Wednesday,yes,registered,647
10409,3/14/2012,winter,2012,3,19,no,clear,38.1,33,11,Wednesday,yes,casual,70
10409,3/14/2012,winter,2012,3,19,no,clear,38.1,33,11,Wednesday,yes,registered,402
10410,3/14/2012,winter,2012,3,20,no,clear,37.1,35,7,Wednesday,yes,casual,44
10410,3/14/2012,winter,2012,3,20,no,clear,37.1,35,7,Wednesday,yes,registered,286
10411,3/14/2012,winter,2012,3,21,no,clear,36.2,40,6,Wednesday,yes,casual,47
10411,3/14/2012,winter,2012,3,21,no,clear,36.2,40,6,Wednesday,yes,registered,241
10412,3/14/2012,winter,2012,3,22,no,clear,32.4,55,9,Wednesday,yes,casual,43
10412,3/14/2012,winter,2012,3,22,no,clear,32.4,55,9,Wednesday,yes,registered,159
10413,3/14/2012,winter,2012,3,23,no,clear,34.3,43,11,Wednesday,yes,casual,19
10413,3/14/2012,winter,2012,3,23,no,clear,34.3,43,11,Wednesday,yes,registered,72
10414,3/15/2012,winter,2012,3,0,no,clear,33.4,49,9,Thursday,yes,casual,14
10414,3/15/2012,winter,2012,3,0,no,clear,33.4,49,9,Thursday,yes,registered,46
10415,3/15/2012,winter,2012,3,1,no,clear,31.5,59,7,Thursday,yes,casual,15
10415,3/15/2012,winter,2012,3,1,no,clear,31.5,59,7,Thursday,yes,registered,8
10416,3/15/2012,winter,2012,3,2,no,clear,31.5,59,0,Thursday,yes,casual,14
10416,3/15/2012,winter,2012,3,2,no,clear,31.5,59,0,Thursday,yes,registered,5
10417,3/15/2012,winter,2012,3,3,no,clear,31.5,63,0,Thursday,yes,casual,0
10417,3/15/2012,winter,2012,3,3,no,clear,31.5,63,0,Thursday,yes,registered,7
10418,3/15/2012,winter,2012,3,4,no,clear,28.7,77,7,Thursday,yes,casual,11
10418,3/15/2012,winter,2012,3,4,no,clear,28.7,77,7,Thursday,yes,registered,3
10419,3/15/2012,winter,2012,3,5,no,clear,29.6,67,0,Thursday,yes,casual,2
10419,3/15/2012,winter,2012,3,5,no,clear,29.6,67,0,Thursday,yes,registered,24
10420,3/15/2012,winter,2012,3,6,no,clear,28.7,72,6,Thursday,yes,casual,4
10420,3/15/2012,winter,2012,3,6,no,clear,28.7,72,6,Thursday,yes,registered,113
